#+++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++
#
#   HLPW-6 Surface Pressure & Skin Friction Distribution DATA SUBMITTAL FORM for Test Case 1, March 3rd 2026, RevNew
#   Author: DJH, adapted from HLPW-5 submission files
#
#       NOMENCLATURE:
#                  N:   Number of unknowns (grid points for node-centered code, grid cells for cell-centered code)
#            X, Y, Z:   Coordinates of each computational point on the pressure cut in inches
#                 CP:   Coefficient of pressure - give mean if not converged to steady-state
#                 CF:   Skin-friction coefficient at wall = tau_w/(freestream dynamic pressure) 
#                                               - give mean if not converged to steady-state
#      CFX, CFY, CFZ:   Components of skin-friction coefficient at wall
#                                               - give mean if not converged to steady-state
#
#              ALPHA:   Angle of attack, deg.
#                MAC:   Mean aerodynamic chord = 30 inches
#                MRC:   x = 34.8082 inches, y = 0.0 inches, z = 0 inches
#
#                XXX:   Participant ID (assigned by HLPW committee); e.g., 001, 020, 147
#                TFG:   TFG the submission should fall under (e.g. R, S, A, H)
#            DATASET:   Sequential number, should start at 01 for each participant and TFG
#
#    E.g. TITLE field could be: 001_TC1_S_20 for the 20th submission by participant 1 to the scale resolving TFG
#
#             Nomenclature for pressure bands:
#             W:      Indicates plane on the wing (along chordwise rows WA to WG, spanwise row WSA-WSF)
#             S:      Indicates cut on slat element (along chordwise rows SA to SG)
#             Flap:   Indicates cut on flap element (along chordwise rows FA to FC, spanwise row FSF)
#
#            The cut locations for CRM-HLS are defined on <insert website location here>
#
#    FLOW CONDITIONS:
#            Angles of Attack: 10, 15, 20, 25, 30, 35 deg
#                 Mach Number: 0.20
#             Reynolds Number: 3.55 million (based on MAC)
#             Freestream Temp: 518.67 R
#
#              NOTES: 1. All numerical data fields can be free-formatted
#                     2. Please use at least 5 decimal places in the numerical values for CP, CF, etc.
#                     3. If data are NOT provided, please fill data fields with a numerical value of "-999" 
#                     4. If not converged to steady-state (i.e., if run with a scale-resolving simulation
#                        or run time-accurately), give mean values of everything
#
#+++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++ 

TITLE = "001_TC1_S_01"

#                            <----- Optional ----->
VARIABLES = "X" "Y" "Z" "CP" "CF" "CFX" "CFY" "CFZ"

# the following lines need the quotes, modify string to numeric value within quotes
DATASETAUXDATA N_NUMBEROFUNKNOWNS_AOA_10p0  = 79892960
DATASETAUXDATA N_NUMBEROFUNKNOWNS_AOA_15p0  = -999
DATASETAUXDATA N_NUMBEROFUNKNOWNS_AOA_20p0  = -999
DATASETAUXDATA N_NUMBEROFUNKNOWNS_AOA_25p0  = -999
DATASETAUXDATA N_NUMBEROFUNKNOWNS_AOA_30p0  = 175511672
DATASETAUXDATA N_NUMBEROFUNKNOWNS_AOA_35p0  = -999

# The following section is for AoA=10 deg:
# Chordwise rows:
# Row A
ZONE T="001 TC1 Row SA, <greek>a<\greek> = 10<math>0<\math>"
 3.517940677E-01 2.540000000E-01 -2.794941488E-02 4.987675029E-01 2.562776247E-03 -9.990000000E+02 -9.990000000E+02 -9.990000000E+02
 3.502168702E-01 2.540000000E-01 -2.786420000E-02 5.022720506E-01 2.554565717E-03 -9.990000000E+02 -9.990000000E+02 -9.990000000E+02
 3.640119034E-01 2.540000000E-01 -2.858250000E-02 4.738991940E-01 2.603947520E-03 -9.990000000E+02 -9.990000000E+02 -9.990000000E+02
 3.637134259E-01 2.540000000E-01 -2.856754154E-02 4.746230211E-01 2.603838089E-03 -9.990000000E+02 -9.990000000E+02 -9.990000000E+02
 3.696736680E-01 2.540000000E-01 -2.884447995E-02 4.612963234E-01 2.617192914E-03 -9.990000000E+02 -9.990000000E+02 -9.990000000E+02
 3.756356011E-01 2.540000000E-01 -2.910268685E-02 4.508562432E-01 2.634113842E-03 -9.990000000E+02 -9.990000000E+02 -9.990000000E+02
 3.778152481E-01 2.540000000E-01 -2.919540000E-02 4.470746532E-01 2.639553473E-03 -9.990000000E+02 -9.990000000E+02 -9.990000000E+02
 3.709126449E-01 2.540000000E-01 -2.890180000E-02 4.593211019E-01 2.624096731E-03 -9.990000000E+02 -9.990000000E+02 -9.990000000E+02
 4.054479533E-01 2.540000000E-01 -3.012210490E-02 4.063497250E-01 2.593270932E-03 -9.990000000E+02 -9.990000000E+02 -9.990000000E+02
 4.054396904E-01 2.540000000E-01 -3.012190000E-02 4.063621110E-01 2.593359106E-03 -9.990000000E+02 -9.990000000E+02 -9.990000000E+02
 4.538148076E-01 2.540000000E-01 -3.083570000E-02 3.536665787E-01 2.407304252E-03 -9.990000000E+02 -9.990000000E+02 -9.990000000E+02
 4.490577756E-01 2.540000000E-01 -3.081257382E-02 3.581410308E-01 2.387410690E-03 -9.990000000E+02 -9.990000000E+02 -9.990000000E+02
 4.531629983E-01 2.540000000E-01 -3.083253170E-02 3.542473169E-01 2.407823865E-03 -9.990000000E+02 -9.990000000E+02 -9.990000000E+02
 4.471985261E-01 2.540000000E-01 -3.080353492E-02 3.599191031E-01 2.376904872E-03 -9.990000000E+02 -9.990000000E+02 -9.990000000E+02
 3.041542135E-01 2.540000000E-01 -2.462909438E-02 6.315150894E-01 2.128750904E-03 -9.990000000E+02 -9.990000000E+02 -9.990000000E+02
 3.220114012E-01 2.540000000E-01 -2.604594546E-02 5.752682711E-01 2.360593827E-03 -9.990000000E+02 -9.990000000E+02 -9.990000000E+02
 4.293041097E-01 2.540000000E-01 -3.061159662E-02 3.775603300E-01 2.505625689E-03 -9.990000000E+02 -9.990000000E+02 -9.990000000E+02
 4.261683935E-01 2.540000000E-01 -3.056550000E-02 3.805344704E-01 2.472207391E-03 -9.990000000E+02 -9.990000000E+02 -9.990000000E+02
 4.330797197E-01 2.540000000E-01 -3.066710000E-02 3.739792423E-01 2.523468205E-03 -9.990000000E+02 -9.990000000E+02 -9.990000000E+02
 4.352685818E-01 2.540000000E-01 -3.069208814E-02 3.722282344E-01 2.486470794E-03 -9.990000000E+02 -9.990000000E+02 -9.990000000E+02
 4.233400468E-01 2.540000000E-01 -3.051454305E-02 3.837776467E-01 2.472478816E-03 -9.990000000E+02 -9.990000000E+02 -9.990000000E+02
 3.458357260E-01 2.540000000E-01 -2.761007265E-02 5.104878896E-01 2.501835513E-03 -9.990000000E+02 -9.990000000E+02 -9.990000000E+02
 3.433226120E-01 2.540000000E-01 -2.746430000E-02 5.162109304E-01 2.484893721E-03 -9.990000000E+02 -9.990000000E+02 -9.990000000E+02
 3.279658613E-01 2.540000000E-01 -2.646909471E-02 5.590147529E-01 2.436700032E-03 -9.990000000E+02 -9.990000000E+02 -9.990000000E+02
 3.295428884E-01 2.540000000E-01 -2.658040000E-02 5.544297850E-01 2.449442381E-03 -9.990000000E+02 -9.990000000E+02 -9.990000000E+02
 3.339217488E-01 2.540000000E-01 -2.687043906E-02 5.412708456E-01 2.470498144E-03 -9.990000000E+02 -9.990000000E+02 -9.990000000E+02
 3.364318709E-01 2.540000000E-01 -2.703670000E-02 5.337276816E-01 2.467738169E-03 -9.990000000E+02 -9.990000000E+02 -9.990000000E+02
 4.676393508E-01 2.540000000E-01 -3.083550000E-02 3.445243233E-01 2.418613364E-03 -9.990000000E+02 -9.990000000E+02 -9.990000000E+02
 4.710582060E-01 2.540000000E-01 -3.081878184E-02 3.424049523E-01 2.346349833E-03 -9.990000000E+02 -9.990000000E+02 -9.990000000E+02
 4.055001337E-01 2.540000000E-01 -3.012339887E-02 4.062684976E-01 2.593146456E-03 -9.990000000E+02 -9.990000000E+02 -9.990000000E+02
 4.114114277E-01 2.540000000E-01 -3.026998727E-02 3.972991669E-01 2.558567506E-03 -9.990000000E+02 -9.990000000E+02 -9.990000000E+02
 4.591284704E-01 2.540000000E-01 -3.084423263E-02 3.486692810E-01 2.451726169E-03 -9.990000000E+02 -9.990000000E+02 -9.990000000E+02
 3.815966092E-01 2.540000000E-01 -2.934245538E-02 4.410779917E-01 2.650304951E-03 -9.990000000E+02 -9.990000000E+02 -9.990000000E+02
 3.847190214E-01 2.540000000E-01 -2.946390000E-02 4.357673150E-01 2.654290345E-03 -9.990000000E+02 -9.990000000E+02 -9.990000000E+02
 3.875588706E-01 2.540000000E-01 -2.956415343E-02 4.317832724E-01 2.658366986E-03 -9.990000000E+02 -9.990000000E+02 -9.990000000E+02
 4.412332337E-01 2.540000000E-01 -3.075608152E-02 3.665881317E-01 2.389497561E-03 -9.990000000E+02 -9.990000000E+02 -9.990000000E+02
 4.399910459E-01 2.540000000E-01 -3.074600000E-02 3.679086413E-01 2.410127411E-03 -9.990000000E+02 -9.990000000E+02 -9.990000000E+02
 4.469033721E-01 2.540000000E-01 -3.080210000E-02 3.602352193E-01 2.375799551E-03 -9.990000000E+02 -9.990000000E+02 -9.990000000E+02
 3.398784206E-01 2.540000000E-01 -2.725057317E-02 5.245705083E-01 2.470858910E-03 -9.990000000E+02 -9.990000000E+02 -9.990000000E+02
 3.226584228E-01 2.540000000E-01 -2.609450000E-02 5.735304703E-01 2.372824784E-03 -9.990000000E+02 -9.990000000E+02 -9.990000000E+02
 4.192580673E-01 2.540000000E-01 -3.044100000E-02 3.889267240E-01 2.482870806E-03 -9.990000000E+02 -9.990000000E+02 -9.990000000E+02
 4.173763227E-01 2.540000000E-01 -3.040074830E-02 3.909278808E-01 2.487646453E-03 -9.990000000E+02 -9.990000000E+02 -9.990000000E+02
 4.123476566E-01 2.540000000E-01 -3.029320000E-02 3.959862873E-01 2.556451737E-03 -9.990000000E+02 -9.990000000E+02 -9.990000000E+02
 2.951554553E-01 2.540000000E-01 -2.383390000E-02 6.624022997E-01 1.972244558E-03 -9.990000000E+02 -9.990000000E+02 -9.990000000E+02
 2.922573463E-01 2.540000000E-01 -2.355890418E-02 6.725162386E-01 1.920084171E-03 -9.990000000E+02 -9.990000000E+02 -9.990000000E+02
 4.650935743E-01 2.540000000E-01 -3.083966174E-02 3.461024750E-01 2.427227036E-03 -9.990000000E+02 -9.990000000E+02 -9.990000000E+02
 4.607270245E-01 2.540000000E-01 -3.084680000E-02 3.478075658E-01 2.439910043E-03 -9.990000000E+02 -9.990000000E+02 -9.990000000E+02
 5.625677484E-01 2.540000000E-01 -2.836075923E-02 3.082762764E-01 2.075664650E-03 -9.990000000E+02 -9.990000000E+02 -9.990000000E+02
 5.639824090E-01 2.540000000E-01 -2.829194937E-02 3.084311012E-01 2.063826014E-03 -9.990000000E+02 -9.990000000E+02 -9.990000000E+02
 7.155858046E-01 2.540000000E-01 -1.456685345E-02 4.126724252E-01 1.137931044E-03 -9.990000000E+02 -9.990000000E+02 -9.990000000E+02
 5.136437680E-01 2.540000000E-01 -3.018250589E-02 3.184854026E-01 2.009798449E-03 -9.990000000E+02 -9.990000000E+02 -9.990000000E+02
 5.100605254E-01 2.540000000E-01 -3.027137496E-02 3.200259857E-01 1.979337702E-03 -9.990000000E+02 -9.990000000E+02 -9.990000000E+02
 5.192009392E-01 2.540000000E-01 -3.003565967E-02 3.176666620E-01 2.159944776E-03 -9.990000000E+02 -9.990000000E+02 -9.990000000E+02
 5.178973785E-01 2.540000000E-01 -3.007291199E-02 3.180200388E-01 2.142272507E-03 -9.990000000E+02 -9.990000000E+02 -9.990000000E+02
 5.177736585E-01 2.540000000E-01 -3.007639512E-02 3.180575047E-01 2.133533805E-03 -9.990000000E+02 -9.990000000E+02 -9.990000000E+02
 5.231535253E-01 2.540000000E-01 -2.992249521E-02 3.165258860E-01 2.229934798E-03 -9.990000000E+02 -9.990000000E+02 -9.990000000E+02
 6.067124330E-01 2.540000000E-01 -2.566180000E-02 3.149223123E-01 1.873998223E-03 -9.990000000E+02 -9.990000000E+02 -9.990000000E+02
 6.026600681E-01 2.540000000E-01 -2.595010399E-02 3.120847597E-01 1.894556825E-03 -9.990000000E+02 -9.990000000E+02 -9.990000000E+02
 6.086143438E-01 2.540000000E-01 -2.551939199E-02 3.154039626E-01 1.906672579E-03 -9.990000000E+02 -9.990000000E+02 -9.990000000E+02
 5.998236486E-01 2.540000000E-01 -2.615190000E-02 3.110765000E-01 1.925304845E-03 -9.990000000E+02 -9.990000000E+02 -9.990000000E+02
 5.967048321E-01 2.540000000E-01 -2.636208963E-02 3.102780149E-01 1.931818985E-03 -9.990000000E+02 -9.990000000E+02 -9.990000000E+02
 5.239851515E-01 2.540000000E-01 -2.989793469E-02 3.162190764E-01 2.205748557E-03 -9.990000000E+02 -9.990000000E+02 -9.990000000E+02
 5.314481118E-01 2.540000000E-01 -2.965525491E-02 3.128018463E-01 2.098486579E-03 -9.990000000E+02 -9.990000000E+02 -9.990000000E+02
 5.287572560E-01 2.540000000E-01 -2.974805399E-02 3.140352093E-01 2.073158997E-03 -9.990000000E+02 -9.990000000E+02 -9.990000000E+02
 5.234175047E-01 2.540000000E-01 -2.991523989E-02 3.164500646E-01 2.223544725E-03 -9.990000000E+02 -9.990000000E+02 -9.990000000E+02
 5.338083419E-01 2.540000000E-01 -2.957676239E-02 3.111971093E-01 2.103730216E-03 -9.990000000E+02 -9.990000000E+02 -9.990000000E+02
 5.361029428E-01 2.540000000E-01 -2.949629547E-02 3.102261443E-01 2.165760821E-03 -9.990000000E+02 -9.990000000E+02 -9.990000000E+02
 6.135982565E-01 2.540000000E-01 -2.514611626E-02 3.169530654E-01 2.030176445E-03 -9.990000000E+02 -9.990000000E+02 -9.990000000E+02
 6.145662475E-01 2.540000000E-01 -2.506997679E-02 3.173501352E-01 2.073127582E-03 -9.990000000E+02 -9.990000000E+02 -9.990000000E+02
 5.569285022E-01 2.540000000E-01 -2.863416949E-02 3.092113494E-01 2.138321446E-03 -9.990000000E+02 -9.990000000E+02 -9.990000000E+02
 5.567885152E-01 2.540000000E-01 -2.864047024E-02 3.092423828E-01 2.136983494E-03 -9.990000000E+02 -9.990000000E+02 -9.990000000E+02
 5.551911276E-01 2.540000000E-01 -2.871242668E-02 3.094651936E-01 2.134634262E-03 -9.990000000E+02 -9.990000000E+02 -9.990000000E+02
 6.685634264E-01 2.540000000E-01 -2.010220000E-02 3.545406456E-01 1.450772938E-03 -9.990000000E+02 -9.990000000E+02 -9.990000000E+02
 6.740334017E-01 2.540000000E-01 -1.950992139E-02 3.597498052E-01 1.415896728E-03 -9.990000000E+02 -9.990000000E+02 -9.990000000E+02
 6.680926124E-01 2.540000000E-01 -2.015151686E-02 3.541394699E-01 1.444213994E-03 -9.990000000E+02 -9.990000000E+02 -9.990000000E+02
 6.650332304E-01 2.540000000E-01 -2.047198121E-02 3.515326319E-01 1.465122331E-03 -9.990000000E+02 -9.990000000E+02 -9.990000000E+02
 6.754170737E-01 2.540000000E-01 -1.936010000E-02 3.612269188E-01 1.375556482E-03 -9.990000000E+02 -9.990000000E+02 -9.990000000E+02
 6.411099418E-01 2.540000000E-01 -2.282690000E-02 3.317933160E-01 1.789340027E-03 -9.990000000E+02 -9.990000000E+02 -9.990000000E+02
 6.443147485E-01 2.540000000E-01 -2.252661955E-02 3.344602021E-01 1.711245649E-03 -9.990000000E+02 -9.990000000E+02 -9.990000000E+02
 6.502610985E-01 2.540000000E-01 -2.196094525E-02 3.382687196E-01 1.746876377E-03 -9.990000000E+02 -9.990000000E+02 -9.990000000E+02
 6.479788990E-01 2.540000000E-01 -2.218330000E-02 3.368768366E-01 1.723812577E-03 -9.990000000E+02 -9.990000000E+02 -9.990000000E+02
 6.562063995E-01 2.540000000E-01 -2.137664394E-02 3.431251867E-01 1.726371572E-03 -9.990000000E+02 -9.990000000E+02 -9.990000000E+02
 6.548443391E-01 2.540000000E-01 -2.151440000E-02 3.418551790E-01 1.760368308E-03 -9.990000000E+02 -9.990000000E+02 -9.990000000E+02
 6.822664452E-01 2.540000000E-01 -1.859500000E-02 3.687515038E-01 1.267098754E-03 -9.990000000E+02 -9.990000000E+02 -9.990000000E+02
 6.859121075E-01 2.540000000E-01 -1.817566655E-02 3.728009320E-01 1.268209771E-03 -9.990000000E+02 -9.990000000E+02 -9.990000000E+02
 6.799735175E-01 2.540000000E-01 -1.885112846E-02 3.663203961E-01 1.297140218E-03 -9.990000000E+02 -9.990000000E+02 -9.990000000E+02
 4.889260947E-01 2.540000000E-01 -3.065857292E-02 3.326678277E-01 2.116283966E-03 -9.990000000E+02 -9.990000000E+02 -9.990000000E+02
 4.944814585E-01 2.540000000E-01 -3.057806684E-02 3.299965963E-01 2.165806814E-03 -9.990000000E+02 -9.990000000E+02 -9.990000000E+02
 4.883750879E-01 2.540000000E-01 -3.066660000E-02 3.328061606E-01 2.122127547E-03 -9.990000000E+02 -9.990000000E+02 -9.990000000E+02
 4.829879370E-01 2.540000000E-01 -3.072802200E-02 3.342496404E-01 2.219251378E-03 -9.990000000E+02 -9.990000000E+02 -9.990000000E+02
 4.952829353E-01 2.540000000E-01 -3.056392485E-02 3.294282099E-01 2.149918300E-03 -9.990000000E+02 -9.990000000E+02 -9.990000000E+02
 4.946184001E-01 2.540000000E-01 -3.057566817E-02 3.299376431E-01 2.162404891E-03 -9.990000000E+02 -9.990000000E+02 -9.990000000E+02
 5.847928594E-01 2.540000000E-01 -2.713027261E-02 3.086536724E-01 2.084811352E-03 -9.990000000E+02 -9.990000000E+02 -9.990000000E+02
 5.791178215E-01 2.540000000E-01 -2.747062852E-02 3.077746443E-01 2.137201072E-03 -9.990000000E+02 -9.990000000E+02 -9.990000000E+02
 5.799652986E-01 2.540000000E-01 -2.741977869E-02 3.078690104E-01 2.132838222E-03 -9.990000000E+02 -9.990000000E+02 -9.990000000E+02
 5.788844280E-01 2.540000000E-01 -2.748458115E-02 3.077602396E-01 2.136322666E-03 -9.990000000E+02 -9.990000000E+02 -9.990000000E+02
 7.037191780E-01 2.540000000E-01 -1.605470808E-02 3.961531217E-01 1.044127451E-03 -9.990000000E+02 -9.990000000E+02 -9.990000000E+02
 7.096247944E-01 2.540000000E-01 -1.532200000E-02 4.039485900E-01 1.069965808E-03 -9.990000000E+02 -9.990000000E+02 -9.990000000E+02
 4.814637617E-01 2.540000000E-01 -3.074540000E-02 3.349203651E-01 2.236221622E-03 -9.990000000E+02 -9.990000000E+02 -9.990000000E+02
 6.891120582E-01 2.540000000E-01 -1.780760000E-02 3.767240711E-01 1.298202917E-03 -9.990000000E+02 -9.990000000E+02 -9.990000000E+02
 5.929313472E-01 2.540000000E-01 -2.661640000E-02 3.093119085E-01 1.995325546E-03 -9.990000000E+02 -9.990000000E+02 -9.990000000E+02
 5.907489360E-01 2.540000000E-01 -2.675543491E-02 3.100530486E-01 1.994247710E-03 -9.990000000E+02 -9.990000000E+02 -9.990000000E+02
 5.860366870E-01 2.540000000E-01 -2.705560000E-02 3.089459405E-01 2.090115242E-03 -9.990000000E+02 -9.990000000E+02 -9.990000000E+02
 6.324191251E-01 2.540000000E-01 -2.360180639E-02 3.262942492E-01 1.878191402E-03 -9.990000000E+02 -9.990000000E+02 -9.990000000E+02
 6.273612345E-01 2.540000000E-01 -2.403770000E-02 3.230948345E-01 1.881075550E-03 -9.990000000E+02 -9.990000000E+02 -9.990000000E+02
 6.264690003E-01 2.540000000E-01 -2.411124715E-02 3.226193087E-01 1.866962956E-03 -9.990000000E+02 -9.990000000E+02 -9.990000000E+02
 6.959531541E-01 2.540000000E-01 -1.699880000E-02 3.859052979E-01 1.214565860E-03 -9.990000000E+02 -9.990000000E+02 -9.990000000E+02
 6.977847693E-01 2.540000000E-01 -1.677679103E-02 3.883217955E-01 1.141913110E-03 -9.990000000E+02 -9.990000000E+02 -9.990000000E+02
 6.918489668E-01 2.540000000E-01 -1.748402440E-02 3.804918380E-01 1.292933512E-03 -9.990000000E+02 -9.990000000E+02 -9.990000000E+02
 5.016589525E-01 2.540000000E-01 -3.045126514E-02 3.247128129E-01 2.060873074E-03 -9.990000000E+02 -9.990000000E+02 -9.990000000E+02
 5.003463695E-01 2.540000000E-01 -3.047473740E-02 3.254052302E-01 2.089982783E-03 -9.990000000E+02 -9.990000000E+02 -9.990000000E+02
 5.048029309E-01 2.540000000E-01 -3.038779621E-02 3.221935663E-01 1.934791191E-03 -9.990000000E+02 -9.990000000E+02 -9.990000000E+02
 5.077953739E-01 2.540000000E-01 -3.032083842E-02 3.214238564E-01 1.938849439E-03 -9.990000000E+02 -9.990000000E+02 -9.990000000E+02
 6.204807322E-01 2.540000000E-01 -2.460480000E-02 3.201159723E-01 1.978248991E-03 -9.990000000E+02 -9.990000000E+02 -9.990000000E+02
 6.205184425E-01 2.540000000E-01 -2.460169101E-02 3.201335932E-01 1.977529873E-03 -9.990000000E+02 -9.990000000E+02 -9.990000000E+02
 6.207597833E-01 2.540000000E-01 -2.458179975E-02 3.202326126E-01 1.975416897E-03 -9.990000000E+02 -9.990000000E+02 -9.990000000E+02
 6.383675489E-01 2.540000000E-01 -2.307358660E-02 3.297848713E-01 1.825421396E-03 -9.990000000E+02 -9.990000000E+02 -9.990000000E+02
 6.342374674E-01 2.540000000E-01 -2.344510000E-02 3.272353099E-01 1.904495937E-03 -9.990000000E+02 -9.990000000E+02 -9.990000000E+02
 5.713903530E-01 2.540000000E-01 -2.790502879E-02 3.079987210E-01 2.094332903E-03 -9.990000000E+02 -9.990000000E+02 -9.990000000E+02
 5.682002576E-01 2.540000000E-01 -2.807227981E-02 3.082300172E-01 2.073793104E-03 -9.990000000E+02 -9.990000000E+02 -9.990000000E+02
 6.621497628E-01 2.540000000E-01 -2.077401886E-02 3.490092795E-01 1.476612887E-03 -9.990000000E+02 -9.990000000E+02 -9.990000000E+02
 6.617059639E-01 2.540000000E-01 -2.082050000E-02 3.485697825E-01 1.479492436E-03 -9.990000000E+02 -9.990000000E+02 -9.990000000E+02
 7.027908893E-01 2.540000000E-01 -1.616990000E-02 3.949275598E-01 1.068215443E-03 -9.990000000E+02 -9.990000000E+02 -9.990000000E+02
 5.735845102E-01 2.540000000E-01 -2.778245463E-02 3.081689085E-01 2.111165565E-03 -9.990000000E+02 -9.990000000E+02 -9.990000000E+02
 4.770228223E-01 2.540000000E-01 -3.078157087E-02 3.370941387E-01 2.365147971E-03 -9.990000000E+02 -9.990000000E+02 -9.990000000E+02
 4.745514355E-01 2.540000000E-01 -3.080170000E-02 3.394378602E-01 2.356787581E-03 -9.990000000E+02 -9.990000000E+02 -9.990000000E+02
 5.393418791E-01 2.540000000E-01 -2.937408681E-02 3.087579268E-01 2.216443703E-03 -9.990000000E+02 -9.990000000E+02 -9.990000000E+02
 7.096529955E-01 2.540000000E-01 -1.531842746E-02 4.039886563E-01 1.070289534E-03 -9.990000000E+02 -9.990000000E+02 -9.990000000E+02
 7.098393665E-01 2.540000000E-01 -1.529481780E-02 4.042641930E-01 1.072451382E-03 -9.990000000E+02 -9.990000000E+02 -9.990000000E+02
 5.435070000E-01 2.540000000E-01 -2.921484728E-02 3.088908879E-01 2.210866775E-03 -9.990000000E+02 -9.990000000E+02 -9.990000000E+02
 5.450692275E-01 2.540000000E-01 -2.915002208E-02 3.090137212E-01 2.222916729E-03 -9.990000000E+02 -9.990000000E+02 -9.990000000E+02
 5.505250135E-01 2.540000000E-01 -2.892257432E-02 3.100182515E-01 2.135408860E-03 -9.990000000E+02 -9.990000000E+02 -9.990000000E+02
 5.508967214E-01 2.540000000E-01 -2.890581832E-02 3.101019082E-01 2.128265672E-03 -9.990000000E+02 -9.990000000E+02 -9.990000000E+02

ZONE T="001 TC1 Row FA, <greek>a<\greek> = 10<math>0<\math>"
 -999 -999 -999   -999   -999 -999 -999 -999
# included in WA

#Row B
ZONE T="001 TC1 Row SB, <greek>a<\greek> = 10<math>0<\math>"
 3.847330480E-01 4.794291269E-01 1.828850000E-03 -6.275233894E-01 3.084693525E-03 -9.990000000E+02 -9.990000000E+02 -9.990000000E+02
 3.847689254E-01 4.793990943E-01 1.741986061E-03 -6.045313648E-01 2.967557354E-03 -9.990000000E+02 -9.990000000E+02 -9.990000000E+02
 3.850727008E-01 4.791454251E-01 1.008450000E-03 -4.357233482E-01 2.000583432E-03 -9.990000000E+02 -9.990000000E+02 -9.990000000E+02
 3.808172970E-01 4.785870194E-01 -1.657484895E-03 -7.254437171E-02 1.786680191E-03 -9.990000000E+02 -9.990000000E+02 -9.990000000E+02
 3.792943392E-01 4.783871711E-01 -2.611596040E-03 4.720231630E-02 1.758709591E-03 -9.990000000E+02 -9.990000000E+02 -9.990000000E+02
 3.758250475E-01 4.778962332E-01 -4.897368001E-03 8.895767588E-02 1.299562497E-03 -9.990000000E+02 -9.990000000E+02 -9.990000000E+02
 3.736181724E-01 4.775839442E-01 -6.351371120E-03 1.147594154E-01 9.682512349E-04 -9.990000000E+02 -9.990000000E+02 -9.990000000E+02
 3.708958862E-01 4.771692798E-01 -8.237614365E-03 6.703572461E-02 1.038524667E-03 -9.990000000E+02 -9.990000000E+02 -9.990000000E+02
 3.680503010E-01 4.767358311E-01 -1.020930000E-02 1.118488129E-02 1.095338565E-03 -9.990000000E+02 -9.990000000E+02 -9.990000000E+02
 3.660320900E-01 4.764055767E-01 -1.167957035E-02 -2.027283685E-02 1.186099860E-03 -9.990000000E+02 -9.990000000E+02 -9.990000000E+02
 3.625962228E-01 4.758431841E-01 -1.418310000E-02 -7.871806378E-02 1.373046162E-03 -9.990000000E+02 -9.990000000E+02 -9.990000000E+02
 3.612372438E-01 4.756046676E-01 -1.522390743E-02 -8.883662176E-02 1.386468060E-03 -9.990000000E+02 -9.990000000E+02 -9.990000000E+02
 3.572590413E-01 4.749066415E-01 -1.827010000E-02 -1.204619612E-01 1.460657953E-03 -9.990000000E+02 -9.990000000E+02 -9.990000000E+02
 3.565121640E-01 4.747662142E-01 -1.887151588E-02 -1.228624119E-01 1.456754681E-03 -9.990000000E+02 -9.990000000E+02 -9.990000000E+02
 3.520472781E-01 4.739266737E-01 -2.246700000E-02 -1.388551060E-01 1.447567340E-03 -9.990000000E+02 -9.990000000E+02 -9.990000000E+02
 3.518621853E-01 4.738894576E-01 -2.262364563E-02 -1.392346575E-01 1.445916196E-03 -9.990000000E+02 -9.990000000E+02 -9.990000000E+02
 3.502230000E-01 4.735598009E-01 -2.401112107E-02 -1.424732147E-01 1.432392257E-03 -9.990000000E+02 -9.990000000E+02 -9.990000000E+02
 3.472942043E-01 4.729708072E-01 -2.649012468E-02 -1.482818625E-01 1.408308227E-03 -9.990000000E+02 -9.990000000E+02 -9.990000000E+02
 3.469636170E-01 4.729043062E-01 -2.677000000E-02 -1.488385815E-01 1.405575585E-03 -9.990000000E+02 -9.990000000E+02 -9.990000000E+02
 3.428098731E-01 4.720116314E-01 -3.046629423E-02 -1.534176985E-01 1.355647773E-03 -9.990000000E+02 -9.990000000E+02 -9.990000000E+02
 3.420134586E-01 4.718404752E-01 -3.117500000E-02 -1.542347968E-01 1.345529656E-03 -9.990000000E+02 -9.990000000E+02 -9.990000000E+02
 3.386720940E-01 4.710737129E-01 -3.430157801E-02 -1.560202938E-01 1.286000829E-03 -9.990000000E+02 -9.990000000E+02 -9.990000000E+02
 3.370918151E-01 4.707110655E-01 -3.578031144E-02 -1.567389201E-01 1.249618241E-03 -9.990000000E+02 -9.990000000E+02 -9.990000000E+02
 3.347470361E-01 4.701442691E-01 -3.806477768E-02 -1.555502425E-01 1.188386165E-03 -9.990000000E+02 -9.990000000E+02 -9.990000000E+02
 3.322312859E-01 4.695359920E-01 -4.051629643E-02 -1.540772348E-01 1.111570941E-03 -9.990000000E+02 -9.990000000E+02 -9.990000000E+02
 3.309087031E-01 4.691971083E-01 -4.186522478E-02 -1.515778674E-01 1.067688176E-03 -9.990000000E+02 -9.990000000E+02 -9.990000000E+02
 3.275836345E-01 4.683450175E-01 -4.525688272E-02 -1.454794834E-01 9.340227059E-04 -9.990000000E+02 -9.990000000E+02 -9.990000000E+02
